Event ID,Event Date,Event Type,Event Mode,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor COW,Primary Actor Sector,Actor Sectors,Actor Title,Actor Name Raw,Wikipedia Actor ID,Recipient Name,Recipient Country,Recipient COW,Primary Recipient Sector,Recipient Sectors,Recipient Title,Recipient Name Raw,Wikipedia Recipient ID,Placename,City,District,Province,Country,Latitude,Longitude,GeoNames ID,Raw Placename,Feature Type,Source,Language
20240521-6622-66fd36270185_RETREAT,2024-05-21,RETREAT,,6.5,MATERIAL COOPERATION,military | terrorism ,International Criminal Court,,,JUD,JUD,tribunal,International Criminal Court,International Criminal Court,Benjamin Netanyahu,Israel,666.0,ELI,ELI,"previously held a GOV role, so coded as ELI. Extracted countries don't match: ['ISR', 'UNO']",Benjamin Netanyahu,Benjamin Netanyahu,,,,,,,,,Gaza Strip,,L'Expression,French
20240521-3315-124cb58c19bc_COERCE_arrest,2024-05-21,COERCE,arrest,-7.0,MATERIAL CONFLICT,election | terrorism ,International Criminal Court,,,JUD,JUD,tribunal,International Criminal Court,International Criminal Court,Benjamin Netanyahu,Israel,666.0,ELI,ELI,"previously held a GOV role, so coded as ELI. Extracted countries don't match: ['ISR', 'UNO']",Israeli Prime Minister Benjamin Netanyahu,Benjamin Netanyahu,Tel Aviv,Tel Aviv,,Tel Aviv,ISR,32.08088,34.78057,293397.0,Tel Aviv,PPLA,Euronews,French
20240123-8985-e3a1443a2301_ACCUSE,2024-01-23,ACCUSE,,-3.0,VERBAL CONFLICT,human_rights ,International Criminal Court,,,JUD,JUD,tribunal,International Criminal Court,International Criminal Court,Vladimir Putin,Russia,365.0,GOV,GOV,president,Vladimir Putin,Vladimir Putin,Ukraine,,,,UKR,49.0,32.0,690791.0,Ukraine,PCLI,The Moscow Times,English
20240123-8985-e3a1443a2301_COERCE_arrest,2024-01-23,COERCE,arrest,-7.0,MATERIAL CONFLICT,human_rights ,International Criminal Court,,,JUD,JUD,tribunal,International Criminal Court,International Criminal Court,Vladimir Putin,Russia,365.0,GOV,GOV,president,President Vladimir Putin,Vladimir Putin,,,,,,,,,International Criminal Court ( Icc ) Issued An Arrest Warrant For President Vladimir Putin,,The Moscow Times,English
20240123-8985-e3a1443a2301_ASSAULT,2024-01-23,ASSAULT,,-9.0,MATERIAL CONFLICT,human_rights ,International Criminal Court,,,JUD,JUD,tribunal,International Criminal Court,International Criminal Court,Vladimir Putin,Russia,365.0,GOV,GOV,president,President Vladimir Putin,Vladimir Putin,Ukraine,,,,UKR,49.0,32.0,690791.0,Ukraine,PCLI,The Moscow Times,English
20240322-4763-cfc0533543ca_ASSAULT,2024-03-22,ASSAULT,,-9.0,MATERIAL CONFLICT,religion_ethnicity | terrorism ,Islamic State,,,REL,REL,salafi jihadist,Islamic State group,Islamic State,Moscow,Russia,365.0,GOV,GOV,capital city,Moscow concert hall,Moscow,Moscow,Moscow,,Moscow,RUS,55.75222,37.61556,524901.0,Moscow,PPLC,Agence France Presse,English
20240322-7885-cfc0533543ca_ASSAULT_primitive,2024-03-22,ASSAULT,primitive,-8.0,MATERIAL CONFLICT,religion_ethnicity | terrorism ,Islamic State,,,REL,REL,salafi jihadist,Islamic State group,Islamic State,Moscow,Russia,365.0,GOV,GOV,capital city,Moscow concert hall,Moscow,,,,,,,,,Northern Moscow Suburb,,Agence France Presse,English
20240324-6999-172a43eafaf7_ASSAULT,2024-03-24,ASSAULT,,-9.0,MATERIAL CONFLICT,intelligence | terrorism ,Islamic State,,,REL,REL,salafi jihadist,Islamic State terrorists,Islamic State,Moscow,Russia,365.0,GOV,GOV,capital city,Moscow concert hall,Moscow,,,,,,,,,Moscow,,Courier Mail,English
20240325-7427-632f68516010_ACCUSE,2024-03-25,ACCUSE,,-3.0,VERBAL CONFLICT,terrorism ,Islamic State,,,REL,REL,salafi jihadist,Islamic State,Islamic State,Moscow,Russia,365.0,GOV,GOV,capital city,Moscow,Moscow,,,,,,,,,Friday,,South China Morning Post,English
20240105-2104-9da1658998c7_ASSAULT_targeted,2024-01-05,ASSAULT,targeted,-10.0,MATERIAL CONFLICT,military | terrorism ,Islamic State,,,REL,REL,salafi jihadist,Islamic State,Islamic State,Qasem Soleimani,Iran,630.0,MIL,MIL | GOV,chief of the air force,Qassem Soleimani,Qasem Soleimani,,,,,,,,,Nan,,明报 (简体),Chinese
20240208-2353-f89377ca10f4_ACCUSE,2024-02-08,ACCUSE,,-3.0,VERBAL CONFLICT,military | election ,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Ten States,,The Rio Times,English
20240212-2671-96faf5720050_ACCUSE,2024-02-12,ACCUSE,,-3.0,VERBAL CONFLICT,military | election ,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Bolsonaro supporters,Jair Bolsonaro,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Avenida Paulista,,Folha de São Paulo,Portuguese
20240220-3599-6d61b3de476a_ACCUSE,2024-02-20,ACCUSE,,-3.0,VERBAL CONFLICT,,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro 's lawyers,Jair Bolsonaro,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Nan,,O Globo Tempo Real,Portuguese
20240223-4948-7860d51f2fda_ACCUSE,2024-02-23,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro 's defense,Jair Bolsonaro,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Federal Police,,O Globo,Portuguese
20240225-5389-e0a1cb3895ce_PROTEST,2024-02-25,PROTEST,,-5.0,MATERIAL CONFLICT,,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Bolsonaro supporters,Jair Bolsonaro,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Avenida Paulista,,O Globo Tempo Real,Portuguese
20240225-0736-16175cea30a7_THREATEN,2024-02-25,THREATEN,,-3.5,VERBAL CONFLICT,military | election ,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Bolsonaro supporters,Jair Bolsonaro,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,São Paulo,São Paulo,,São Paulo,BRA,-23.5475,-46.63611,3448439.0,Sao Paulo,PPLA,Agence France Presse,English
20240225-7638-cc817a8f47d1_ACCUSE,2024-02-25,ACCUSE,,-3.0,VERBAL CONFLICT,military | election ,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,São Paulo,,,São Paulo,BRA,-22.0,-49.0,3448433.0,Sao Paulo,ADM1,Agence France Presse,English
20240225-3505-540b1c41216d_THREATEN,2024-02-25,THREATEN,,-3.5,VERBAL CONFLICT,military | election ,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,,,,,,,,,Sao Paulo 'S Emblematic Avenida Paulista,,Reuters - Noticias Latinoamericanas,Spanish
20240225-0549-d9e9d1acd83c_ACCUSE,2024-02-25,ACCUSE,,-3.0,VERBAL CONFLICT,,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,São Paulo,,,São Paulo,BRA,-22.0,-49.0,3448433.0,São Paulo,ADM1,Agencia EFE - Servicio Internacional,Spanish
20240105-1810-3262a9285d6d_PROTEST_riot,2024-01-05,PROTEST,riot,-7.0,MATERIAL CONFLICT,military | election ,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro supporters,Jair Bolsonaro,Luiz Inácio Lula Da Silva,Brazil,140.0,GOV,GOV,president,Luiz Inacio Lula da Silva,Luiz Inácio Lula da Silva,Federative Republic of Brazil,,,,BRA,-10.0,-55.0,3469034.0,Brazil,PCLI,Agence France Presse,English
20240202-6896-9a7b818d14b0_ACCUSE,2024-02-02,ACCUSE,,-3.0,VERBAL CONFLICT,intelligence ,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,Luiz Inácio Lula Da Silva,Brazil,140.0,GOV,GOV,president,Luiz Inácio Lula da Silva,Luiz Inácio Lula da Silva,Angra dos Reis,,Angra dos Reis,Rio de Janeiro,BRA,-23.00273,-44.31531,6322001.0,Angra Dos Reis,ADM2,ANSA - Spanish Service (BASP),Spanish
20240202-6896-9a7b818d14b0_COERCE_misinformation,2024-02-02,COERCE,misinformation,-6.5,MATERIAL CONFLICT,intelligence ,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,Luiz Inácio Lula Da Silva,Brazil,140.0,GOV,GOV,president,Luiz Inácio Lula da Silva,Luiz Inácio Lula da Silva,Angra dos Reis,,Angra dos Reis,Rio de Janeiro,BRA,-23.00273,-44.31531,6322001.0,Angra Dos Reis,ADM2,ANSA - Spanish Service (BASP),Spanish
20240126-0250-450cf6a269ad_SANCTION,2024-01-26,SANCTION,,-6.0,MATERIAL CONFLICT,diplomatic ,Javier Milei,Argentina,160,COP,COP,deputy,Javier Milei,Javier Milei,Gustavo Petro,Colombia,100.0,GOV,GOV,president,Gustavo Petro,Gustavo Petro,Argentine Republic,,,,ARG,-34.0,-64.0,3865483.0,Argentina,PCLI,Reuters News,English
20240126-0867-a69b758dc60a_ACCUSE,2024-01-26,ACCUSE,,-3.0,VERBAL CONFLICT,,Javier Milei,Argentina,160,COP,COP,deputy,Javier Milei,Javier Milei,Gustavo Petro,Colombia,100.0,GOV,GOV,president,Gustavo Petro,Gustavo Petro,,,,,,,,,Colombian,,El Espectador,Spanish
20240126-9357-32853df7a821_ACCUSE,2024-01-26,ACCUSE,,-3.0,VERBAL CONFLICT,diplomatic ,Javier Milei,Argentina,160,COP,COP,deputy,Javier Milei,Javier Milei,Gustavo Petro,Colombia,100.0,GOV,GOV,president,Gustavo Petro,Gustavo Petro,Argentine Republic,,,,ARG,-34.0,-64.0,3865483.0,Argentina,PCLI,Agence France Presse,Spanish
20240126-3401-4b6313363af9_ACCUSE,2024-01-26,ACCUSE,,-3.0,VERBAL CONFLICT,diplomatic ,Javier Milei,Argentina,160,COP,COP,deputy,Javier Milei,Javier Milei,Gustavo Petro,Colombia,100.0,GOV,GOV,president,Gustavo Petro,Gustavo Petro,Argentine Republic,,,,ARG,-34.0,-64.0,3865483.0,Argentina,PCLI,Xinhua News Agency,English
20240127-0154-7290033f0ad8_ACCUSE,2024-01-27,ACCUSE,,-3.0,VERBAL CONFLICT,diplomatic ,Javier Milei,Argentina,160,COP,COP,deputy,Javier Milei,Javier Milei,Gustavo Petro,Colombia,100.0,GOV,GOV,president,Gustavo Petro,Gustavo Petro,Argentine Republic,,,,ARG,-34.0,-64.0,3865483.0,Argentina,PCLI,Indo-Asian News Service,English
20240131-7956-35a93966a17b_ACCUSE,2024-01-31,ACCUSE,,-3.0,VERBAL CONFLICT,election | diplomatic ,Javier Milei,Argentina,160,COP,COP,deputy,Javier Milei,Javier Milei,Gustavo Petro,Colombia,100.0,GOV,GOV,president,Gustavo Petro,Gustavo Petro,Buenos Aires,Buenos Aires,,Buenos Aires F.D.,ARG,-34.61315,-58.37723,3435910.0,Buenos Aires,PPLC,Clarín,Spanish
